visit_date,condition,clicked_like
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,1
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-18,test,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,1
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,control,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,0
2018-04-19,test,1
